,IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId
8313,160272692,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Saturday,04/02/2016 12:00:00 AM,19:03,MISSION,UNFOUNDED,MISSION ST / 16TH ST,-122.419671780296,37.7650501214668,"(37.7650501214668, -122.419671780296)",16027269264070
8314,160272711,VANDALISM,"MALICIOUS MISCHIEF, GRAFFITI",Saturday,04/02/2016 12:00:00 AM,19:29,CENTRAL,NONE,300 Block of THE EMBARCADERONORTH ST,-122.396374439116,37.7980532528058,"(37.7980532528058, -122.396374439116)",16027271128165
8315,160135658,MISSING PERSON,FOUND PERSON,Monday,02/15/2016 12:00:00 AM,13:28,SOUTHERN,"ARREST, BOOKED",0 Block of 6TH ST,-122.409011206639,37.7811340568243,"(37.7811340568243, -122.409011206639)",16013565875000
8316,160135664,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Monday,02/15/2016 12:00:00 AM,12:08,TENDERLOIN,JUVENILE BOOKED,100 Block of OFARRELL ST,-122.407244087032,37.7865647607685,"(37.7865647607685, -122.407244087032)",16013566406363
8317,160241302,BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",Wednesday,03/23/2016 12:00:00 AM,01:00,MISSION,NONE,700 Block of TREAT AV,-122.413452850385,37.7581514595739,"(37.7581514595739, -122.413452850385)",16024130205083
8318,160272868,BURGLARY,"BURGLARY, HOT PROWL, FORCIBLE ENTRY",Saturday,04/02/2016 12:00:00 AM,20:14,TARAVAL,NONE,100 Block of SANTAPAULA AV,-122.463284690162,37.7374592264048,"(37.7374592264048, -122.463284690162)",16027286805081
8319,160272874,OTHER OFFENSES,TRAFFIC VIOLATION,Saturday,04/02/2016 12:00:00 AM,20:34,INGLESIDE,"ARREST, BOOKED",MISSION ST / PERSIA AV,-122.43597721703,37.7231288306727,"(37.7231288306727, -122.43597721703)",16027287465015
8320,160272880,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Saturday,04/02/2016 12:00:00 AM,20:05,MISSION,NONE,3000 Block of 16TH ST,-122.421662616877,37.7648758178404,"(37.7648758178404, -122.421662616877)",16027288068020
8321,160272896,LARCENY/THEFT,ATTEMPTED THEFT OF A BICYCLE,Friday,04/01/2016 12:00:00 AM,12:00,NORTHERN,NONE,900 Block of MCALLISTER ST,-122.428464085513,37.7791067704679,"(37.7791067704679, -122.428464085513)",16027289606310
8322,160272896,NON-CRIMINAL,PROPERTY FOR IDENTIFICATION,Friday,04/01/2016 12:00:00 AM,12:00,NORTHERN,NONE,900 Block of MCALLISTER ST,-122.428464085513,37.7791067704679,"(37.7791067704679, -122.428464085513)",16027289673000
8323,160272921,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,04/02/2016 12:00:00 AM,19:45,TARAVAL,NONE,OCEAN AV / WOODACRE DR,-122.473200758245,37.7316696104393,"(37.7316696104393, -122.473200758245)",16027292106244
8324,160272937,ROBBERY,"ROBBERY, BODILY FORCE",Saturday,04/02/2016 12:00:00 AM,20:44,INGLESIDE,NONE,300 Block of LONDON ST,-122.434572948036,37.7234968650126,"(37.7234968650126, -122.434572948036)",16027293703074
8325,160272937,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Saturday,04/02/2016 12:00:00 AM,20:44,INGLESIDE,NONE,300 Block of LONDON ST,-122.434572948036,37.7234968650126,"(37.7234968650126, -122.434572948036)",16027293704013
8326,160780736,ASSAULT,BATTERY,Monday,09/26/2016 12:00:00 AM,08:57,NORTHERN,NONE,1000 Block of POLK ST,-122.419858277339,37.786137125238,"(37.786137125238, -122.419858277339)",16078073604134
8327,160805259,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Tuesday,10/04/2016 12:00:00 AM,04:05,CENTRAL,"ARREST, BOOKED",GEARY ST / GRANT AV,-122.405043248406,37.7877653941874,"(37.7877653941874, -122.405043248406)",16080525965016
8328,160822344,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Saturday,10/08/2016 12:00:00 AM,15:30,SOUTHERN,NONE,700 Block of MISSION ST,-122.40284363862,37.7857184692369,"(37.7857184692369, -122.40284363862)",16082234406372
8329,160822350,OTHER OFFENSES,PEDDLING WITHOUT A LICENSE,Sunday,10/09/2016 12:00:00 AM,10:55,SOUTHERN,"ARREST, BOOKED",800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",16082235030130
8330,160241380,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Sunday,03/13/2016 12:00:00 AM,17:00,TARAVAL,NONE,300 Block of GARFIELD ST,-122.46581498471,37.7197368610502,"(37.7197368610502, -122.46581498471)",16024138028150
8331,160241396,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Wednesday,03/23/2016 12:00:00 AM,08:30,NORTHERN,NONE,3600 Block of LYON ST,-122.44827840533,37.804271887891,"(37.804271887891, -122.44827840533)",16024139606243
8332,160241409,ASSAULT,INFLICT INJURY ON COHABITEE,Wednesday,03/23/2016 12:00:00 AM,08:30,BAYVIEW,"ARREST, BOOKED",PALOU AV / KEITH ST,-122.38716770759,37.7318594482631,"(37.7318594482631, -122.38716770759)",16024140915040
8333,160241415,DRUG/NARCOTIC,POSSESSION OF HEROIN,Wednesday,03/23/2016 12:00:00 AM,09:08,TENDERLOIN,"ARREST, BOOKED",0 Block of UNITEDNATIONS PZ,-122.414317857881,37.7799444052046,"(37.7799444052046, -122.414317857881)",16024141516100
8334,160272959,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Saturday,04/02/2016 12:00:00 AM,19:48,MISSION,"ARREST, BOOKED",2900 Block of 26TH ST,-122.409305900881,37.7495166502897,"(37.7495166502897, -122.409305900881)",16027295962050
8335,160272971,FRAUD,"CREDIT CARD, THEFT BY USE OF",Saturday,04/02/2016 12:00:00 AM,17:10,SOUTHERN,"ARREST, BOOKED",6TH ST / CLEMENTINA ST,-122.406166691396,37.7789434105098,"(37.7789434105098, -122.406166691396)",16027297109320
8336,160272993,OTHER OFFENSES,PROBATION VIOLATION,Saturday,04/02/2016 12:00:00 AM,20:17,NORTHERN,"ARREST, BOOKED",0 Block of OLIVE ST,-122.418641097069,37.7846595655176,"(37.7846595655176, -122.418641097069)",16027299326170
8337,160273010,ASSAULT,BATTERY,Saturday,04/02/2016 12:00:00 AM,21:15,SOUTHERN,NONE,FOLSOM ST / 4TH ST,-122.401161555602,37.7820238478975,"(37.7820238478975, -122.401161555602)",16027301004134
8338,160273026,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Saturday,04/02/2016 12:00:00 AM,21:00,TARAVAL,NONE,0 Block of PALOS PL,-122.485062503109,37.734720732062,"(37.734720732062, -122.485062503109)",16027302604138
8339,160136026,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Monday,02/15/2016 12:00:00 AM,15:02,BAYVIEW,NONE,5200 Block of 3RD ST,-122.39211884742,37.7303281973173,"(37.7303281973173, -122.39211884742)",16013602606303
8340,160136082,NON-CRIMINAL,LOST PROPERTY,Thursday,02/11/2016 12:00:00 AM,14:00,TENDERLOIN,NONE,0 Block of 5THSTNORTH ST,-122.408648588965,37.7849124714135,"(37.7849124714135, -122.408648588965)",16013608271000
8341,160136139,FRAUD,"CREDIT CARD, THEFT BY USE OF",Sunday,02/14/2016 12:00:00 AM,23:30,MISSION,NONE,25TH ST / FLORIDA ST,-122.40991630881,37.7511443775426,"(37.7511443775426, -122.40991630881)",16013613909320
8342,160136139,NON-CRIMINAL,LOST PROPERTY,Sunday,02/14/2016 12:00:00 AM,23:30,MISSION,NONE,25TH ST / FLORIDA ST,-122.40991630881,37.7511443775426,"(37.7511443775426, -122.40991630881)",16013613971000
8343,160136151,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Monday,02/15/2016 12:00:00 AM,15:55,BAYVIEW,"ARREST, BOOKED",25TH ST / PENNSYLVANIA AV,-122.39264034869,37.7525438354787,"(37.7525438354787, -122.39264034869)",16013615165016
8344,160273117,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Saturday,04/02/2016 12:00:00 AM,20:06,TENDERLOIN,NONE,500 Block of JONES ST,-122.413135715743,37.7862599043196,"(37.7862599043196, -122.413135715743)",16027311706303
8345,160273145,BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",Friday,04/01/2016 12:00:00 AM,17:30,MISSION,NONE,500 Block of ALVARADO ST,-122.433234945897,37.7538099798832,"(37.7538099798832, -122.433234945897)",16027314505083
8346,160273173,ASSAULT,BATTERY,Sunday,04/03/2016 12:00:00 AM,22:14,NORTHERN,NONE,400 Block of HAYES ST,-122.42377164009,37.7768378928452,"(37.7768378928452, -122.42377164009)",16027317304134
8347,160273173,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Sunday,04/03/2016 12:00:00 AM,22:14,NORTHERN,NONE,400 Block of HAYES ST,-122.42377164009,37.7768378928452,"(37.7768378928452, -122.42377164009)",16027317364085
8348,160273208,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Saturday,04/02/2016 12:00:00 AM,22:01,SOUTHERN,EXCEPTIONAL CLEARANCE,900 Block of MARKET ST,-122.408421116922,37.7835699386918,"(37.7835699386918, -122.408421116922)",16027320864085
8349,160136286,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Monday,02/15/2016 12:00:00 AM,15:25,SOUTHERN,"ARREST, BOOKED",100 Block of TOWNSEND ST,-122.391686434361,37.7797688910306,"(37.7797688910306, -122.391686434361)",16013628605073
8350,160136355,NON-CRIMINAL,LOST PROPERTY,Friday,02/05/2016 12:00:00 AM,18:00,MISSION,NONE,18TH ST / MISSION ST,-122.419360352761,37.7618358012376,"(37.7618358012376, -122.419360352761)",16013635571000
8351,160241603,ASSAULT,FALSE IMPRISONMENT,Wednesday,03/23/2016 12:00:00 AM,02:30,INGLESIDE,NONE,200 Block of BEACON ST,-122.43384568853,37.7410514808528,"(37.7410514808528, -122.43384568853)",16024160304170
8352,160241619,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,03/23/2016 12:00:00 AM,09:00,NORTHERN,NONE,800 Block of OFARRELL ST,-122.418751252829,37.7851160049429,"(37.7851160049429, -122.418751252829)",16024161906244
8353,160273214,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Saturday,04/02/2016 12:00:00 AM,21:30,INGLESIDE,"ARREST, BOOKED",200 Block of MONTEREY BL,-122.440906402233,37.7314749522922,"(37.7314749522922, -122.440906402233)",16027321428160
8354,160273220,ASSAULT,BATTERY,Saturday,04/02/2016 12:00:00 AM,22:31,CENTRAL,"ARREST, BOOKED",1200 Block of GRANT AV,-122.407110077805,37.7986457830055,"(37.7986457830055, -122.407110077805)",16027322004134
8355,160273236,ASSAULT,BATTERY,Saturday,04/02/2016 12:00:00 AM,19:40,MISSION,"ARREST, BOOKED",0 Block of SYCAMORE ST,-122.420552263555,37.7625908211558,"(37.7625908211558, -122.420552263555)",16027323604134
8356,160273264,MISSING PERSON,FOUND PERSON,Saturday,04/02/2016 12:00:00 AM,11:30,PARK,NONE,500 Block of CENTRAL AV,-122.444432207954,37.7746354223627,"(37.7746354223627, -122.444432207954)",16027326475000
8357,160273270,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,04/02/2016 12:00:00 AM,19:20,CENTRAL,NONE,400 Block of STOCKTON ST,-122.406977563692,37.789918101686,"(37.789918101686, -122.406977563692)",16027327006244
8358,160273311,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Friday,04/01/2016 12:00:00 AM,19:00,MISSION,NONE,1200 Block of HAMPSHIRE ST,-122.407282615949,37.7520889652054,"(37.7520889652054, -122.407282615949)",16027331105073
8359,160273333,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Sunday,04/03/2016 12:00:00 AM,00:15,CENTRAL,"ARREST, BOOKED",POST ST / POWELL ST,-122.408403859899,37.7882933915158,"(37.7882933915158, -122.408403859899)",16027333368020
8360,160273355,ROBBERY,"ROBBERY, BODILY FORCE",Sunday,04/03/2016 12:00:00 AM,00:33,SOUTHERN,NONE,800 Block of MISSION ST,-122.405395493939,37.7835100715421,"(37.7835100715421, -122.405395493939)",16027335503074
8361,160273361,NON-CRIMINAL,"AIDED CASE, INJURED PERSON",Sunday,04/03/2016 12:00:00 AM,00:37,BAYVIEW,NONE,0 Block of LEDYARD ST,-122.401992486421,37.7332878362205,"(37.7332878362205, -122.401992486421)",16027336164015
8362,160273377,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Sunday,04/03/2016 12:00:00 AM,01:02,NORTHERN,"ARREST, BOOKED",LOMBARD ST / VANNESS AV,-122.424541870484,37.8013041477981,"(37.8013041477981, -122.424541870484)",16027337765016
8363,160273399,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Sunday,04/03/2016 12:00:00 AM,00:20,CENTRAL,NONE,600 Block of GEARY ST,-122.414010814727,37.7866770011071,"(37.7866770011071, -122.414010814727)",16027339906304
8364,160273402,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Sunday,04/03/2016 12:00:00 AM,01:09,MISSION,"ARREST, BOOKED",3000 Block of 16TH ST,-122.421662616877,37.7648758178404,"(37.7648758178404, -122.421662616877)",16027340204014
8365,160273402,LARCENY/THEFT,GRAND THEFT FROM PERSON,Sunday,04/03/2016 12:00:00 AM,01:09,MISSION,"ARREST, BOOKED",3000 Block of 16TH ST,-122.421662616877,37.7648758178404,"(37.7648758178404, -122.421662616877)",16027340206153
8366,160273565,MISSING PERSON,FOUND PERSON,Friday,04/01/2016 12:00:00 AM,14:00,SOUTHERN,NONE,800 Block of MISSION ST,-122.405395493939,37.7835100715421,"(37.7835100715421, -122.405395493939)",16027356575000
8367,160273612,DRUNKENNESS,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,Saturday,04/02/2016 12:00:00 AM,17:15,TENDERLOIN,NONE,HYDE ST / GROVE ST,-122.414743835382,37.778719262789,"(37.778719262789, -122.414743835382)",16027361219090
8368,160273612,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Saturday,04/02/2016 12:00:00 AM,17:15,TENDERLOIN,NONE,HYDE ST / GROVE ST,-122.414743835382,37.778719262789,"(37.778719262789, -122.414743835382)",16027361264085
8369,160273640,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Saturday,04/02/2016 12:00:00 AM,22:30,NORTHERN,NONE,1400 Block of BUSH ST,-122.42115446602,37.7886465686704,"(37.7886465686704, -122.42115446602)",16027364006243
8370,160273656,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Sunday,04/03/2016 12:00:00 AM,03:30,SOUTHERN,NONE,3RD ST / FOLSOM ST,-122.398932711095,37.7837848211584,"(37.7837848211584, -122.398932711095)",16027365603014
8371,160273662,ASSAULT,BATTERY,Sunday,04/03/2016 12:00:00 AM,02:30,PARK,NONE,1300 Block of FELL ST,-122.440103994605,37.7736849604306,"(37.7736849604306, -122.440103994605)",16027366204134
8372,160273678,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Sunday,04/03/2016 12:00:00 AM,03:52,SOUTHERN,NONE,1400 Block of MARKET ST,-122.418480564808,37.775898446204,"(37.775898446204, -122.418480564808)",16027367803014
8373,160273684,MISSING PERSON,MISSING ADULT,Saturday,04/02/2016 12:00:00 AM,16:00,TARAVAL,NONE,500 Block of ARBALLO DR,-122.483252978953,37.7179092156993,"(37.7179092156993, -122.483252978953)",16027368474000
8374,160273690,ASSAULT,BATTERY WITH SERIOUS INJURIES,Sunday,04/03/2016 12:00:00 AM,03:30,CENTRAL,"ARREST, BOOKED",200 Block of BROADWAY ST,-122.401640262351,37.7984492073309,"(37.7984492073309, -122.401640262351)",16027369004136
8375,160273731,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Sunday,04/03/2016 12:00:00 AM,05:06,NORTHERN,NONE,400 Block of HAIGHT ST,-122.429622714719,37.7721558284987,"(37.7721558284987, -122.429622714719)",16027373128160
8376,160273747,BURGLARY,"BURGLARY OF STORE, FORCIBLE ENTRY",Sunday,04/03/2016 12:00:00 AM,05:19,SOUTHERN,"ARREST, BOOKED",700 Block of MARKET ST,-122.405359371753,37.7859774761625,"(37.7859774761625, -122.405359371753)",16027374705051
8377,160273769,ASSAULT,INFLICT INJURY ON COHABITEE,Sunday,04/03/2016 12:00:00 AM,06:29,MISSION,"ARREST, BOOKED",100 Block of JULIAN AV,-122.420908468984,37.7657766621198,"(37.7657766621198, -122.420908468984)",16027376915040
8378,160273781,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,04/03/2016 12:00:00 AM,06:47,TENDERLOIN,NONE,200 Block of JONES ST,-122.412573643201,37.7834687204586,"(37.7834687204586, -122.412573643201)",16027378164020
8379,160824873,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE FOR SALE,Monday,10/10/2016 12:00:00 AM,08:25,TENDERLOIN,"ARREST, BOOKED",HYDE ST / TURK ST,-122.415694922134,37.7825851968467,"(37.7825851968467, -122.415694922134)",16082487316623
8380,160824873,DRUG/NARCOTIC,SALE OF BASE/ROCK COCAINE,Monday,10/10/2016 12:00:00 AM,08:25,TENDERLOIN,"ARREST, BOOKED",HYDE ST / TURK ST,-122.415694922134,37.7825851968467,"(37.7825851968467, -122.415694922134)",16082487316625
8381,160824873,DRUG/NARCOTIC,SALE OF METH-AMPHETAMINE,Monday,10/10/2016 12:00:00 AM,08:25,TENDERLOIN,"ARREST, BOOKED",HYDE ST / TURK ST,-122.415694922134,37.7825851968467,"(37.7825851968467, -122.415694922134)",16082487316654
8382,160824873,WARRANTS,WARRANT ARREST,Monday,10/10/2016 12:00:00 AM,08:25,TENDERLOIN,"ARREST, BOOKED",HYDE ST / TURK ST,-122.415694922134,37.7825851968467,"(37.7825851968467, -122.415694922134)",16082487363010
8383,160136521,WEAPON LAWS,"FIREARM, ARMED WHILE POSSESSING CONTROLLED SUBSTANCE",Monday,02/15/2016 12:00:00 AM,18:46,MISSION,"ARREST, BOOKED",2600 Block of MISSION ST,-122.41860030589,37.7546255872838,"(37.7546255872838, -122.41860030589)",16013652116780
8384,160136537,ROBBERY,"ROBBERY OF A COMMERCIAL ESTABLISHMENT, STRONGARM",Monday,02/15/2016 12:00:00 AM,17:58,TARAVAL,"ARREST, BOOKED",200 Block of WINSTON DR,-122.475491822708,37.7268308382992,"(37.7268308382992, -122.475491822708)",16013653703024
8385,160136537,NON-CRIMINAL,CASE CLOSURE,Monday,02/15/2016 12:00:00 AM,17:58,TARAVAL,"ARREST, BOOKED",200 Block of WINSTON DR,-122.475491822708,37.7268308382992,"(37.7268308382992, -122.475491822708)",16013653775030
8386,160136543,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Monday,02/15/2016 12:00:00 AM,18:23,MISSION,NONE,CHURCH ST / 18TH ST,-122.428355366652,37.7612577113414,"(37.7612577113414, -122.428355366652)",16013654364020
8387,160136559,ROBBERY,"ROBBERY, BODILY FORCE",Monday,02/15/2016 12:00:00 AM,18:44,CENTRAL,NONE,200 Block of BUSH ST,-122.401588379991,37.7910139283214,"(37.7910139283214, -122.401588379991)",16013655903074
8388,160136565,NON-CRIMINAL,"CIVIL SIDEWALKS, WARNING",Monday,02/15/2016 12:00:00 AM,19:05,PARK,NONE,1600 Block of HAIGHT ST,-122.449942040795,37.7696796386185,"(37.7696796386185, -122.449942040795)",16013656564001
8389,160136571,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Monday,02/15/2016 12:00:00 AM,16:38,SOUTHERN,"ARREST, BOOKED",800 Block of JESSIE ST,-122.415983277217,37.7762706700255,"(37.7762706700255, -122.415983277217)",16013657162050
8390,160273979,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Saturday,04/02/2016 12:00:00 AM,09:07,INGLESIDE,NONE,3300 Block of MISSION ST,-122.421644478447,37.7429970144076,"(37.7429970144076, -122.421644478447)",16027397906361
8391,160273985,TRESPASS,LODGING WITHOUT PERMISSION,Sunday,04/03/2016 12:00:00 AM,09:27,SOUTHERN,"ARREST, BOOKED",VERMONT ST / ALAMEDA ST,-122.404878690799,37.7685314732448,"(37.7685314732448, -122.404878690799)",16027398527199
8392,160808736,TRESPASS,TRESPASSING,Wednesday,10/05/2016 12:00:00 AM,06:00,RICHMOND,"ARREST, BOOKED",100 Block of 25TH AV,-122.485283492798,37.7866578655141,"(37.7866578655141, -122.485283492798)",16080873627195
8393,160274024,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Sunday,04/03/2016 12:00:00 AM,01:30,SOUTHERN,NONE,300 Block of 11TH ST,-122.413287527194,37.7711962032376,"(37.7711962032376, -122.413287527194)",16027402406112
8394,160274030,NON-CRIMINAL,AIDED CASE,Sunday,04/03/2016 12:00:00 AM,09:00,SOUTHERN,NONE,300 Block of 11TH ST,-122.413287527194,37.7711962032376,"(37.7711962032376, -122.413287527194)",16027403051040
8395,160274046,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Friday,03/18/2016 12:00:00 AM,00:01,NORTHERN,NONE,700 Block of GOLDEN GATE AV,-122.42291369529,37.7806600950548,"(37.7806600950548, -122.42291369529)",16027404609029
8396,160274052,LARCENY/THEFT,GRAND THEFT FROM PERSON,Sunday,04/03/2016 12:00:00 AM,09:15,TENDERLOIN,"ARREST, BOOKED",100 Block of TURK ST,-122.411615075408,37.7831614109395,"(37.7831614109395, -122.411615075408)",16027405206154
8397,160274052,STOLEN PROPERTY,"STOLEN CELLULAR PHONE, NON-CLONED, POSSESSION",Sunday,04/03/2016 12:00:00 AM,09:15,TENDERLOIN,"ARREST, BOOKED",100 Block of TURK ST,-122.411615075408,37.7831614109395,"(37.7831614109395, -122.411615075408)",16027405211014
8398,160274074,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,04/03/2016 12:00:00 AM,10:17,SOUTHERN,NONE,0 Block of 6TH ST,-122.409011206639,37.7811340568243,"(37.7811340568243, -122.409011206639)",16027407464020
8399,160274080,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Sunday,04/03/2016 12:00:00 AM,07:35,TARAVAL,NONE,1300 Block of LA PLAYA ST,-122.509134839191,37.7611977677632,"(37.7611977677632, -122.509134839191)",16027408006303
8400,160274080,FRAUD,"CREDIT CARD, THEFT BY USE OF",Sunday,04/03/2016 12:00:00 AM,07:35,TARAVAL,NONE,1300 Block of LA PLAYA ST,-122.509134839191,37.7611977677632,"(37.7611977677632, -122.509134839191)",16027408009320
8401,160274096,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Sunday,04/03/2016 12:00:00 AM,10:48,RICHMOND,"ARREST, BOOKED",9TH AV / CLEMENT ST,-122.467630230392,37.7828011737968,"(37.7828011737968, -122.467630230392)",16027409665016
8402,160274115,BURGLARY,"BURGLARY, VEHICLE (ARREST MADE)",Sunday,04/03/2016 12:00:00 AM,10:25,INGLESIDE,"ARREST, BOOKED",5800 Block of DIAMONDHEIGHTS BL,-122.439866039686,37.7374713633556,"(37.7374713633556, -122.439866039686)",16027411505014
8403,160825586,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Saturday,10/08/2016 12:00:00 AM,13:35,NORTHERN,NONE,1700 Block of POST ST,-122.430579280128,37.7854121125668,"(37.7854121125668, -122.430579280128)",16082558606361
8404,160136640,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Monday,02/15/2016 12:00:00 AM,19:48,PARK,"ARREST, CITED",CLAYTON ST / 17TH ST,-122.446783496628,37.7617815973872,"(37.7617815973872, -122.446783496628)",16013664065016
8405,160136656,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Monday,02/15/2016 12:00:00 AM,18:47,MISSION,"ARREST, BOOKED",3900 Block of 17TH ST,-122.434659092708,37.762462765244,"(37.762462765244, -122.434659092708)",16013665616710
8406,160136662,OTHER OFFENSES,PAROLE VIOLATION,Monday,02/15/2016 12:00:00 AM,14:22,MISSION,NONE,500 Block of SOUTH VAN NESS AV,-122.41747701285,37.764357751686,"(37.764357751686, -122.41747701285)",16013666226150
8407,160136678,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Monday,02/15/2016 12:00:00 AM,19:20,BAYVIEW,"ARREST, BOOKED",0 Block of CAMERON WY,-122.387247607197,37.7208692407802,"(37.7208692407802, -122.387247607197)",16013667804138
8408,160136678,SECONDARY CODES,DOMESTIC VIOLENCE,Monday,02/15/2016 12:00:00 AM,19:20,BAYVIEW,"ARREST, BOOKED",0 Block of CAMERON WY,-122.387247607197,37.7208692407802,"(37.7208692407802, -122.387247607197)",16013667815200
